,index,visitor_ip,average_time_per_session_per_user
20103,81593,49.204.75.146,191.0
20104,34176,117.208.83.247,191.0
20105,46543,122.167.213.22,191.0
20106,51696,123.239.181.149,191.0
20107,17864,106.77.180.123,191.0
20108,11166,103.7.83.2,191.0
20109,9483,103.25.0.67,191.0
20110,76242,27.59.50.56,191.0
20111,68811,202.142.95.197,191.0
20112,76079,27.5.132.16,191.0
20113,85369,59.181.119.155,191.0
20114,88332,61.2.23.174,191.0
20115,16173,106.51.242.193,191.0
20116,80949,49.203.208.237,191.0
20117,63970,182.68.238.255,191.0
20118,29472,117.193.160.240,191.0
20119,89772,8.37.224.118,191.0
20120,80453,49.201.246.207,191.0
20121,7056,101.62.187.129,191.0
20122,13648,106.216.166.183,191.0
20123,17396,106.76.23.176,191.0
20124,88604,61.3.27.170,191.0
20125,30881,117.198.172.242,191.0
20126,50052,122.178.60.178,191.0
20127,38397,117.234.152.210,191.0
20128,57373,14.99.37.120,191.0
20129,89878,8.37.224.51,191.0
20130,13560,106.216.149.175,191.0
20131,62690,182.64.54.166,191.0
20132,42226,119.42.154.57,191.0
20133,72654,223.176.174.142,191.0
20134,282,1.187.166.157,191.0
20135,55144,14.141.151.58,191.0
20136,9982,103.26.216.134,191.0
20137,87279,59.97.216.31,191.0
20138,26754,115.252.161.193,191.0
20139,58156,150.129.181.153,191.0
20140,83414,49.248.197.117,191.0
20141,8383,103.228.192.20,191.0
20142,54871,14.140.116.18,191.0
20143,17951,106.77.209.56,191.0
20144,24867,115.242.182.161,191.0
20145,22649,113.20.16.198,191.0
20146,54054,136.185.224.24,191.0
20147,69329,202.62.65.110,191.0
20148,54340,14.139.155.24,191.0
20149,88466,61.3.112.130,191.0
20150,75238,27.107.142.41,191.0
20151,71678,219.64.163.20,191.0
20152,5768,101.222.231.246,191.0
20153,20858,111.93.48.228,191.0
20154,78061,43.230.162.3,191.0
20155,14763,106.220.39.112,191.0
20156,43581,120.62.189.107,191.0
20157,79630,49.14.97.28,191.0
20158,45653,122.163.204.102,191.0
20159,57173,14.99.16.175,190.0
20160,18051,106.77.33.15,190.0
20161,38026,117.229.39.65,190.0
20162,26861,115.254.53.37,190.0
20163,89824,8.37.224.197,190.0
20164,42611,120.56.233.35,190.0
20165,56146,14.96.83.96,190.0
20166,62639,182.64.33.110,190.0
20167,31077,117.198.86.72,190.0
20168,82781,49.207.188.154,190.0
20169,12046,106.204.85.121,190.0
20170,16076,106.51.239.190,190.0
20171,4498,101.0.40.182,190.0
20172,35354,117.214.242.103,190.0
20173,75506,27.124.7.252,190.0
20174,38295,117.233.15.162,190.0
20175,87763,60.243.212.32,190.0
20176,53679,125.63.106.191,190.0
20177,66777,183.82.228.235,190.0
20178,46253,122.166.14.30,190.0
20179,47748,122.171.124.70,190.0
20180,18284,106.78.164.225,190.0
20181,36697,117.220.67.127,190.0
20182,21664,112.79.35.70,190.0
20183,50666,122.252.237.120,190.0
20184,57543,141.0.13.231,190.0
20185,37350,117.223.197.10,190.0
20186,55990,14.96.217.17,190.0
20187,14228,106.220.10.228,190.0
20188,3527,1.39.60.200,190.0
20189,75198,27.106.88.228,190.0
20190,67545,183.87.141.23,190.0
20191,85555,59.184.159.253,190.0
20192,63813,182.68.151.85,190.0
20193,2577,1.39.14.243,190.0
20194,62657,182.64.41.37,190.0
20195,8722,103.237.159.206,190.0
20196,23882,115.118.216.197,190.0
20197,15596,106.51.136.27,190.0
20198,16581,106.66.5.81,190.0
20199,6331,101.57.205.183,190.0
20200,17507,106.76.28.131,190.0
20201,9610,103.251.211.172,190.0
20202,2304,1.39.12.59,190.0
20203,52020,123.63.221.221,190.0
20204,54989,14.140.239.242,190.0
20205,45555,122.163.0.224,190.0
20206,64492,182.70.108.107,190.0
20207,38738,117.239.186.146,190.0
20208,53457,125.20.10.82,190.0
20209,27892,116.202.38.82,190.0
20210,2908,1.39.32.97,190.0
20211,25927,115.249.62.202,190.0
20212,90321,83.96.99.4,190.0
20213,70622,203.200.225.51,190.0
20214,2165,1.39.11.24,190.0
20215,38618,117.238.161.72,190.0
20216,51727,123.239.47.0,190.0
20217,56544,14.98.10.224,190.0
20218,12230,106.206.151.58,190.0
20219,4910,101.212.70.118,190.0
20220,22364,113.193.157.240,190.0
20221,15276,106.223.87.139,190.0
20222,75178,27.106.62.198,190.0
20223,69489,202.65.154.42,190.0
20224,72604,223.176.17.193,190.0
20225,84280,58.68.27.234,190.0
20226,11299,106.192.137.181,190.0
20227,25705,115.248.194.154,189.0
20228,15750,106.51.142.98,189.0
20229,44813,122.161.111.242,189.0
20230,77946,43.225.213.167,189.0
20231,1497,1.23.52.188,189.0
20232,61225,180.215.120.4,189.0
20233,63316,182.66.30.73,189.0
20234,89996,8.37.225.60,189.0
20235,68563,202.134.154.2,189.0
20236,66929,183.82.72.37,189.0
20237,34754,117.212.22.123,189.0
20238,78791,45.115.141.37,189.0
20239,2358,1.39.13.155,189.0
20240,48661,122.174.231.207,189.0
20241,16212,106.51.243.127,189.0
20242,77276,37.228.104.223,189.0
20243,53173,125.16.16.34,189.0
20244,19020,106.79.30.123,189.0
20245,55863,14.96.172.91,189.0
20246,588,1.187.249.28,189.0
20247,79010,45.65.10.43,189.0
20248,17720,106.77.102.57,189.0
20249,89391,70.39.186.47,189.0
20250,29833,117.194.48.179,189.0
20251,48591,122.174.150.248,189.0
20252,87818,60.243.35.19,189.0
20253,81309,49.204.215.76,189.0
20254,27834,116.202.38.109,189.0
20255,43717,120.63.253.49,189.0
20256,84432,59.160.193.135,189.0
20257,37182,117.222.251.171,189.0
20258,26555,115.250.79.146,189.0
20259,11607,106.194.33.123,189.0
20260,36573,117.220.2.190,189.0
20261,69251,202.53.93.234,189.0
20262,18468,106.78.249.254,189.0
20263,36131,117.217.42.214,189.0
20264,69871,203.109.93.210,189.0
20265,28995,116.75.109.37,189.0
20266,7888,103.18.72.51,189.0
20267,25002,115.242.254.52,189.0
20268,54072,136.185.30.187,189.0
20269,51144,123.201.232.41,189.0
20270,80155,49.200.126.42,189.0
20271,6519,101.59.201.253,189.0
20272,62619,182.64.249.43,189.0
20273,3266,1.39.35.26,189.0
20274,63485,182.66.45.39,189.0
20275,16088,106.51.240.132,189.0
20276,14554,106.220.187.194,189.0
20277,2250,1.39.12.20,189.0
20278,63396,182.66.38.63,189.0
20279,33426,117.206.127.153,189.0
20280,1507,1.23.65.88,189.0
20281,75143,27.106.25.113,189.0
20282,42518,120.56.183.252,189.0
20283,65413,182.73.122.174,189.0
20284,30472,117.197.114.17,189.0
20285,34185,117.208.91.21,189.0
20286,22198,113.19.213.226,189.0
20287,83011,49.207.234.211,189.0
20288,5351,101.221.135.180,189.0
20289,27431,116.202.143.184,189.0
20290,28196,116.203.240.84,189.0
20291,80539,49.201.65.199,189.0
20292,63902,182.68.201.101,189.0
20293,34063,117.208.211.210,189.0
20294,86245,59.90.86.121,189.0
20295,63074,182.65.94.91,189.0
20296,72798,223.176.189.131,189.0
20297,485,1.187.226.150,189.0
20298,78905,45.118.155.206,189.0
20299,88270,61.16.242.226,188.0
20300,35451,117.214.76.117,188.0
20301,67286,183.83.222.51,188.0
20302,24382,115.185.159.218,188.0
20303,26988,115.98.145.106,188.0
20304,66340,183.82.104.74,188.0
20305,58284,150.242.60.230,188.0
20306,5974,101.223.121.170,188.0
20307,44144,121.245.132.80,188.0
20308,42026,119.160.192.195,188.0
20309,34012,117.208.157.179,188.0
20310,43656,120.63.137.105,188.0
20311,52165,124.123.135.251,188.0
20312,64585,182.70.162.230,188.0
20313,28368,116.203.74.167,188.0
20314,86254,59.90.96.11,188.0
20315,1463,1.23.43.84,188.0
20316,10451,103.42.196.212,188.0
20317,16451,106.66.186.47,188.0
20318,407,1.187.202.146,188.0
20319,59959,171.60.70.51,188.0
20320,77888,43.224.156.53,188.0
20321,17558,106.76.5.6,188.0
20322,29008,116.75.122.209,188.0
20323,85479,59.182.9.132,188.0
20324,5469,101.221.77.249,188.0
20325,30487,117.197.122.241,188.0
20326,12456,106.208.152.63,188.0
20327,11021,103.56.252.83,188.0
20328,45616,122.163.16.58,188.0
20329,56293,14.97.169.230,188.0
20330,51409,123.236.62.35,188.0
20331,4724,101.212.66.134,188.0
20332,80475,49.201.39.118,188.0
20333,48650,122.174.227.128,188.0
20334,67283,183.83.220.241,188.0
20335,49851,122.177.96.123,188.0
20336,64539,182.70.132.21,188.0
20337,57113,14.99.132.121,188.0
20338,13986,106.219.36.35,188.0
20339,67661,183.87.251.39,188.0
20340,81599,49.204.78.179,188.0
20341,77685,37.228.107.49,188.0
20342,6219,101.57.1.248,188.0
20343,37473,117.223.89.203,188.0
20344,38263,117.232.242.65,188.0
20345,36503,117.220.145.228,188.0
20346,47375,122.169.234.103,188.0
20347,60788,180.151.184.118,188.0
20348,26408,115.250.53.247,188.0
20349,572,1.187.246.235,188.0
20350,13677,106.216.170.70,188.0
20351,31892,117.201.146.2,188.0
20352,48046,122.172.188.208,188.0
20353,85363,59.181.102.110,188.0
20354,84566,59.162.80.200,188.0
20355,85840,59.88.80.19,188.0
20356,73902,223.223.142.12,188.0
20357,4461,1.39.97.8,188.0
20358,39826,117.246.140.152,188.0
20359,49044,122.175.85.4,188.0
20360,49728,122.177.33.234,188.0
20361,46236,122.166.101.162,188.0
20362,48036,122.172.183.190,188.0
20363,58503,158.26.131.16,188.0
20364,14543,106.220.183.238,188.0
20365,35129,117.213.46.52,188.0
20366,36402,117.219.126.149,188.0
20367,39981,117.247.182.143,188.0
20368,26486,115.250.68.225,188.0
20369,71022,206.83.184.121,187.0
20370,6900,101.62.128.96,187.0
20371,6922,101.62.142.135,187.0
20372,38978,117.240.232.200,187.0
20373,48185,122.172.38.85,187.0
20374,20514,111.91.84.90,187.0
20375,6588,101.59.232.133,187.0
20376,50563,122.181.22.122,187.0
20377,79472,49.14.232.107,187.0
20378,21096,112.133.194.108,187.0
20379,42086,119.226.219.41,187.0
20380,85562,59.184.168.244,187.0
20381,86234,59.90.55.71,187.0
20382,18081,106.77.56.85,187.0
20383,36379,117.218.78.53,187.0
20384,35660,117.215.4.14,187.0
20385,47644,122.170.36.137,187.0
20386,88711,61.8.208.21,187.0
20387,86750,59.93.242.193,187.0
20388,81138,49.204.133.203,187.0
20389,30169,117.196.105.119,187.0
20390,65119,182.72.140.238,187.0
20391,46261,122.166.165.228,187.0
20392,85421,59.182.142.113,187.0
20393,2576,1.39.14.241,187.0
20394,28448,116.203.76.162,187.0
20395,78777,45.114.63.242,187.0
20396,66947,183.82.80.161,187.0
20397,46245,122.166.118.167,187.0
20398,38367,117.233.61.209,187.0
20399,73647,223.196.164.79,187.0
20400,35385,117.214.39.225,187.0
20401,54502,14.139.213.181,187.0
20402,88165,61.12.82.214,187.0
20403,12347,106.208.111.167,187.0
20404,5319,101.221.134.78,187.0
20405,24035,115.118.91.205,187.0
20406,40102,117.247.56.239,187.0
20407,7008,101.62.173.21,187.0
20408,67166,183.83.150.183,187.0
20409,28162,116.203.223.74,187.0
20410,32374,117.203.113.253,187.0
20411,46594,122.167.243.68,187.0
20412,55916,14.96.190.97,187.0
20413,4975,101.212.71.193,187.0
20414,24821,115.242.150.129,187.0
20415,641,1.187.57.220,187.0
20416,82992,49.207.227.130,187.0
20417,23306,115.112.40.182,187.0
20418,17706,106.76.96.143,187.0
20419,72705,223.176.179.206,187.0
20420,72283,223.176.131.72,187.0
20421,42261,119.82.109.243,187.0
20422,57779,148.168.40.126,187.0
20423,80717,49.202.198.253,187.0
20424,25166,115.245.148.221,186.0
20425,35850,117.216.216.3,186.0
20426,16525,106.66.245.63,186.0
20427,86270,59.91.107.106,186.0
20428,16642,106.66.81.162,186.0
20429,5132,101.219.225.72,186.0
20430,51324,123.236.167.96,186.0
20431,26266,115.250.3.84,186.0
20432,76245,27.59.63.216,186.0
20433,48628,122.174.210.106,186.0
20434,4388,1.39.96.76,186.0
20435,39962,117.247.174.77,186.0
20436,35951,117.216.6.159,186.0
20437,16650,106.66.84.200,186.0
20438,569,1.187.245.81,186.0
20439,57300,14.99.224.249,186.0
20440,16565,106.66.42.188,186.0
20441,17689,106.76.9.218,186.0
20442,26847,115.254.32.146,186.0
20443,51556,123.238.116.140,186.0
20444,31904,117.201.150.145,186.0
20445,84658,59.177.1.220,186.0
20446,15321,106.51.127.122,186.0
20447,60632,180.148.47.108,186.0
20448,73156,223.176.51.87,186.0
20449,36396,117.219.113.150,186.0
20450,32391,117.203.13.165,186.0
20451,74407,223.227.24.71,186.0
20452,18098,106.77.64.154,186.0
20453,43236,120.59.65.138,186.0
20454,8077,103.224.146.137,186.0
20455,48081,122.172.20.24,186.0
20456,76141,27.5.71.18,186.0
20457,51773,123.239.76.242,186.0
20458,47929,122.171.92.165,186.0
20459,15032,106.221.136.205,186.0
20460,49556,122.177.190.183,186.0
20461,31797,117.200.91.86,186.0
20462,7405,101.63.212.114,186.0
20463,53399,125.19.30.115,186.0
20464,8499,103.231.216.226,186.0
20465,25026,115.243.186.44,186.0
20466,3704,1.39.61.238,186.0
20467,50404,122.180.209.108,186.0
20468,56902,14.98.31.54,186.0
20469,28537,116.203.78.161,186.0
20470,50554,122.181.181.198,186.0
20471,61095,180.200.242.20,186.0
20472,45116,122.161.54.182,186.0
20473,64790,182.71.106.109,186.0
20474,73000,223.176.36.102,186.0
20475,37053,117.222.141.161,186.0
20476,29850,117.194.62.96,186.0
20477,5223,101.221.130.91,186.0
20478,8325,103.227.98.22,186.0
20479,14128,106.219.55.233,186.0
20480,35539,117.215.145.21,186.0
20481,86122,59.90.136.142,186.0
20482,25581,115.246.85.206,186.0
20483,44673,122.160.31.46,185.5
20484,83765,49.249.54.46,185.0
20485,38684,117.239.113.186,185.0
20486,13745,106.218.163.15,185.0
20487,13189,106.215.152.172,185.0
20488,2572,1.39.14.237,185.0
20489,42405,120.138.126.60,185.0
20490,65846,182.74.199.74,185.0
20491,75286,27.107.206.251,185.0
20492,23905,115.118.223.186,185.0
20493,18866,106.79.154.201,185.0
20494,63820,182.68.156.73,185.0
20495,74004,223.225.203.236,185.0
20496,51378,123.236.255.49,185.0
20497,18770,106.79.11.18,185.0
20498,42259,119.82.109.122,185.0
20499,58092,150.129.151.119,185.0
20500,50750,123.136.161.114,185.0
20501,45522,122.162.77.22,185.0
20502,57028,14.98.9.204,185.0
20503,89559,70.39.187.66,185.0
20504,75273,27.107.194.51,185.0
20505,78742,45.114.61.238,185.0
20506,82437,49.206.4.3,185.0
20507,74296,223.227.165.64,185.0
20508,16085,106.51.240.125,185.0
20509,33168,117.205.182.195,185.0
20510,14344,106.220.136.25,185.0
20511,22217,113.19.86.246,185.0
20512,53687,125.63.112.122,185.0
20513,50876,123.136.217.66,185.0
20514,84500,59.161.191.178,185.0
20515,53485,125.21.161.116,185.0
20516,33177,117.205.188.220,185.0
20517,79338,49.14.144.185,185.0
20518,84690,59.177.12.202,185.0
20519,75042,23.236.125.77,185.0
20520,8148,103.225.133.238,185.0
20521,34029,117.208.178.213,185.0
20522,15342,106.51.128.224,185.0
20523,71066,208.68.246.19,185.0
20524,35567,117.215.166.248,185.0
20525,1592,1.38.16.134,185.0
20526,32397,117.203.14.222,185.0
20527,15271,106.223.65.76,185.0
20528,29841,117.194.52.152,185.0
20529,57256,14.99.203.213,185.0
20530,17848,106.77.177.130,185.0
20531,88451,61.3.0.200,185.0
20532,35521,117.215.128.111,185.0
20533,12302,106.207.220.134,185.0
20534,63729,182.67.76.246,185.0
20535,17591,106.76.57.186,185.0
20536,47466,122.169.64.70,185.0
20537,72762,223.176.184.87,185.0
20538,69739,202.89.104.230,185.0
20539,79266,49.14.124.224,185.0
20540,28161,116.203.223.36,185.0
20541,70063,203.122.26.101,185.0
20542,76287,27.6.177.40,185.0
20543,71257,210.212.230.170,185.0
20544,75807,27.34.241.6,185.0
20545,9670,103.252.108.3,185.0
20546,87193,59.97.101.188,185.0
20547,66090,182.74.91.178,185.0
20548,42806,120.57.5.198,185.0
20549,65945,182.74.245.58,185.0
20550,5610,101.222.175.244,185.0
20551,3330,1.39.40.122,185.0
20552,21781,112.79.36.65,185.0
20553,14106,106.219.53.11,185.0
20554,59926,171.51.239.181,185.0
20555,19234,107.167.107.107,185.0
20556,60029,173.252.110.116,185.0
20557,11082,103.59.212.10,185.0
20558,50104,122.178.94.236,185.0
20559,54162,14.102.35.2,185.0
20560,21117,112.133.204.46,185.0
20561,67297,183.83.231.140,185.0
20562,11732,106.194.81.34,185.0
20563,9578,103.250.44.92,185.0
20564,58650,163.47.13.108,185.0
20565,82507,49.206.88.148,185.0
20566,30235,117.196.179.97,185.0
20567,57795,148.177.65.218,185.0
20568,81816,49.205.166.8,185.0
20569,27561,116.202.215.74,185.0
20570,1693,1.38.18.125,185.0
20571,80493,49.201.41.233,185.0
20572,22538,113.193.44.149,185.0
20573,86132,59.90.142.154,185.0
20574,68579,202.134.207.25,185.0
20575,4926,101.212.70.179,184.0
20576,60771,180.151.177.241,184.0
20577,2921,1.39.33.121,184.0
20578,18358,106.78.196.100,184.0
20579,68824,202.142.96.234,184.0
20580,51725,123.239.43.55,184.0
20581,42534,120.56.192.153,184.0
20582,18223,106.78.113.245,184.0
20583,24791,115.242.133.162,184.0
20584,69137,202.38.182.45,184.0
20585,45745,122.163.254.132,184.0
20586,48740,122.174.76.167,184.0
20587,86844,59.94.153.244,184.0
20588,71522,213.174.192.220,184.0
20589,57167,14.99.157.229,184.0
20590,60889,180.151.232.246,184.0
20591,64590,182.70.166.159,184.0
20592,84874,59.177.47.94,184.0
20593,6429,101.58.147.177,184.0
20594,65200,182.72.186.178,184.0
20595,37153,117.222.227.245,184.0
20596,28240,116.203.46.189,184.0
20597,58198,150.129.29.26,184.0
20598,51035,123.201.154.149,184.0
20599,71150,210.212.125.66,184.0
20600,52256,124.123.192.191,184.0
20601,5764,101.222.230.184,184.0
20602,30467,117.197.111.133,184.0
20603,57713,144.36.215.160,184.0
20604,44981,122.161.20.90,184.0
20605,28339,116.203.73.44,184.0
20606,86626,59.93.112.93,184.0
20607,58379,152.52.238.84,184.0
20608,64475,182.69.96.16,184.0
20609,34666,117.212.149.41,184.0
20610,68900,202.157.76.122,184.0
20611,77080,27.97.247.42,184.0
20612,44006,121.243.87.82,184.0
20613,23383,115.113.133.21,184.0
20614,27703,116.202.34.168,184.0
20615,53273,125.17.159.150,184.0
20616,29397,117.192.81.73,184.0
20617,78937,45.119.57.149,184.0
20618,21629,112.79.35.228,184.0
20619,31241,117.199.19.38,184.0
20620,59715,17.149.227.165,184.0
20621,29535,117.193.232.120,184.0
20622,37420,117.223.53.155,184.0
20623,73975,223.225.195.229,183.0
20624,42107,119.226.37.202,183.0
20625,2482,1.39.14.11,183.0
20626,61936,182.156.88.18,183.0
20627,48039,122.172.184.205,183.0
20628,47404,122.169.25.168,183.0
20629,72806,223.176.19.167,183.0
20630,2302,1.39.12.57,183.0
20631,47431,122.169.40.24,183.0
20632,47555,122.170.131.102,183.0
20633,47084,122.168.83.7,183.0
20634,21309,112.196.116.159,183.0
20635,32718,117.204.150.202,183.0
20636,47289,122.169.209.13,183.0
20637,35064,117.213.210.203,183.0
20638,33245,117.205.23.2,183.0
20639,65974,182.74.255.18,183.0
20640,21845,112.79.37.181,183.0
20641,14959,106.220.99.86,183.0
20642,33262,117.205.243.67,183.0
20643,57175,14.99.160.214,183.0
20644,13781,106.218.57.11,183.0
20645,25469,115.245.40.5,183.0
20646,12993,106.212.82.33,183.0
20647,51739,123.239.56.17,183.0
20648,8793,103.24.109.191,183.0
20649,72587,223.176.168.144,183.0
20650,56098,14.96.59.56,183.0
20651,56771,14.98.197.240,183.0
20652,76408,27.62.152.79,183.0
20653,26052,115.250.112.246,183.0
20654,8234,103.226.3.148,183.0
20655,43542,120.61.88.45,183.0
20656,79241,49.14.117.34,183.0
20657,50300,122.180.104.149,183.0
20658,51858,123.252.216.166,183.0
20659,23249,115.112.14.130,183.0
20660,49243,122.176.202.150,183.0
20661,71465,210.89.60.94,183.0
20662,78780,45.115.105.211,183.0
20663,29100,116.75.31.147,183.0
20664,29662,117.194.121.19,183.0
20665,38511,117.236.179.255,183.0
20666,27566,116.202.219.0,183.0
20667,8440,103.229.27.6,183.0
20668,43831,120.89.77.89,183.0
20669,8365,103.228.140.106,183.0
20670,72201,223.176.1.169,183.0
20671,72557,223.176.162.95,183.0
20672,61594,180.215.235.158,183.0
20673,78349,43.248.240.3,183.0
20674,24003,115.118.71.103,183.0
20675,81953,49.205.29.51,183.0
20676,64040,182.68.54.53,183.0
20677,87505,59.98.72.142,183.0
20678,89815,8.37.224.188,183.0
20679,31083,117.198.91.78,183.0
20680,63456,182.66.43.209,183.0
20681,69879,203.109.94.36,183.0
20682,65750,182.74.149.226,183.0
20683,48533,122.174.101.228,183.0
20684,18471,106.78.250.193,182.0
20685,34387,117.211.150.109,182.0
20686,4318,1.39.96.199,182.0
20687,4751,101.212.66.56,182.0
20688,86784,59.93.73.229,182.0
20689,25979,115.250.100.181,182.0
20690,81625,49.204.86.132,182.0
20691,22319,113.193.131.215,182.0
20692,17182,106.76.153.178,182.0
20693,48024,122.172.170.192,182.0
20694,79346,49.14.146.151,182.0
20695,7558,103.11.80.40,182.0
20696,35398,117.214.46.163,182.0
20697,20167,110.227.147.253,182.0
20698,17119,106.76.131.72,182.0
20699,471,1.187.220.209,182.0
20700,90079,8.37.227.117,182.0
20701,4009,1.39.63.22,182.0
20702,60700,180.151.120.132,182.0
20703,40157,117.247.88.179,182.0
20704,77324,37.228.104.97,182.0
20705,14545,106.220.183.77,182.0
20706,43922,121.242.160.226,182.0
20707,47679,122.170.66.131,182.0
20708,88738,61.95.189.139,182.0
20709,884,1.22.244.245,182.0
20710,42100,119.226.29.163,182.0
20711,14442,106.220.16.56,182.0
20712,31984,117.201.187.190,182.0
20713,37504,117.224.139.12,182.0
20714,50142,122.179.145.72,182.0
20715,22804,114.143.175.40,182.0
20716,47619,122.170.175.37,182.0
20717,63303,182.66.3.23,182.0
20718,26713,115.251.34.187,182.0
20719,30422,117.196.70.74,182.0
